manta_path,xiris_path,P,V,L,H
1707152507219659600.png,1707152507226719600.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507231128900.png,1707152507226719600.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507242390100.png,1707152507226719600.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507242390100.png,1707152507244168200.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507253640200.png,1707152507244168200.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507253640200.png,1707152507261656000.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507265493800.png,1707152507261656000.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507276429300.png,1707152507261656000.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507276429300.png,1707152507278652000.png,0.0,0.0,0.41666666666666663,0.7049180327868854
1707152507287393500.png,1707152507278652000.png,0.0,0.0,0.41666666666666663,0.7049180327868854
1707152507287393500.png,1707152507296900000.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507298650600.png,1707152507296900000.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507309930500.png,1707152507296900000.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507309930500.png,1707152507313782600.png,0.0,0.0,0.41666666666666663,0.7213114754098362
1707152507321578600.png,1707152507313782600.png,0.0,0.0,0.41666666666666663,0.7213114754098362
1707152507321578600.png,1707152507330322300.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152507332502800.png,1707152507330322300.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152507343717900.png,1707152507330322300.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152507343717900.png,1707152507346386400.png,0.0,0.0,0.41666666666666663,0.7213114754098362
1707152507355131300.png,1707152507346386400.png,0.0,0.0,0.41666666666666663,0.7213114754098362
1707152507355131300.png,1707152507363542200.png,0.0,0.0,0.42261904761904756,0.7213114754098362
1707152507366372900.png,1707152507363542200.png,0.0,0.0,0.42261904761904756,0.7213114754098362
1707152507377619400.png,1707152507363542200.png,0.0,0.0,0.42261904761904756,0.7213114754098362
1707152507377619400.png,1707152507379660300.png,0.0,0.0,0.42261904761904756,0.737704918032787
1707152507389284000.png,1707152507379660300.png,0.0,0.0,0.42261904761904756,0.737704918032787
1707152507389284000.png,1707152507395803400.png,0.0,0.0,0.41666666666666663,0.7049180327868854
1707152507400464400.png,1707152507395803400.png,0.0,0.0,0.41666666666666663,0.7049180327868854
1707152507411510400.png,1707152507395803400.png,0.0,0.0,0.41666666666666663,0.7049180327868854
1707152507411510400.png,1707152507411992200.png,0.0,0.0,0.42261904761904756,0.737704918032787
1707152507422680300.png,1707152507411992200.png,0.0,0.0,0.42261904761904756,0.737704918032787
1707152507422680300.png,1707152507429005600.png,0.0,0.0,0.42261904761904756,0.7213114754098362
1707152507434192500.png,1707152507429005600.png,0.0,0.0,0.42261904761904756,0.7213114754098362
1707152507434192500.png,1707152507445442800.png,0.0,0.0,0.42261904761904756,0.7213114754098362
1707152507445692800.png,1707152507445442800.png,0.0,0.0,0.42261904761904756,0.7213114754098362
1707152507456373900.png,1707152507445442800.png,0.0,0.0,0.42261904761904756,0.7213114754098362
1707152507456373900.png,1707152507462384900.png,0.0,0.0,0.42261904761904756,0.7213114754098362
1707152507467865100.png,1707152507462384900.png,0.0,0.0,0.42261904761904756,0.7213114754098362
1707152507479362600.png,1707152507462384900.png,0.0,0.0,0.42261904761904756,0.7213114754098362
1707152507479362600.png,1707152507479815000.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507490206500.png,1707152507479815000.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507490206500.png,1707152507496892500.png,0.0,0.0,0.41666666666666663,0.7213114754098362
1707152507501505500.png,1707152507496892500.png,0.0,0.0,0.41666666666666663,0.7213114754098362
1707152507501505500.png,1707152507513058100.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507513333700.png,1707152507513058100.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507524150500.png,1707152507513058100.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507524150500.png,1707152507529592000.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507536713500.png,1707152507529592000.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507536713500.png,1707152507547221700.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507547493100.png,1707152507547221700.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507557760200.png,1707152507547221700.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507557760200.png,1707152507565333700.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507569389900.png,1707152507565333700.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507580398400.png,1707152507565333700.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507580398400.png,1707152507582345000.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507591640900.png,1707152507582345000.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507591640900.png,1707152507599471600.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507603614700.png,1707152507599471600.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507614325800.png,1707152507599471600.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507614325800.png,1707152507617784100.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507625692400.png,1707152507617784100.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507625692400.png,1707152507634958900.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507636829900.png,1707152507634958900.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507648088000.png,1707152507634958900.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507648088000.png,1707152507653848600.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507659320800.png,1707152507653848600.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507659320800.png,1707152507670884500.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507670957300.png,1707152507670884500.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507682000300.png,1707152507670884500.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507682000300.png,1707152507687350500.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507693249600.png,1707152507687350500.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507693249600.png,1707152507703572300.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507704796400.png,1707152507703572300.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507715719400.png,1707152507703572300.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507715719400.png,1707152507720961100.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507727235100.png,1707152507720961100.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507727235100.png,1707152507737181800.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507738321600.png,1707152507737181800.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507749458500.png,1707152507737181800.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507749458500.png,1707152507753720000.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507761428200.png,1707152507753720000.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507761428200.png,1707152507770886800.png,0.0,0.0,0.40476190476190477,0.7213114754098362
1707152507772146700.png,1707152507770886800.png,0.0,0.0,0.40476190476190477,0.7213114754098362
1707152507783395000.png,1707152507770886800.png,0.0,0.0,0.40476190476190477,0.7213114754098362
1707152507783395000.png,1707152507789342500.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507794548200.png,1707152507789342500.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507805895900.png,1707152507789342500.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507805895900.png,1707152507806626700.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507817187400.png,1707152507806626700.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507817187400.png,1707152507823617100.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507828476000.png,1707152507823617100.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507839651000.png,1707152507823617100.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507839651000.png,1707152507841041600.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507850841500.png,1707152507841041600.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507850841500.png,1707152507858159600.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507862299100.png,1707152507858159600.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507873588400.png,1707152507858159600.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507873588400.png,1707152507874055600.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507885074800.png,1707152507874055600.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507885074800.png,1707152507890283100.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507896046700.png,1707152507890283100.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507896046700.png,1707152507907685200.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507907735000.png,1707152507907685200.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507919160500.png,1707152507907685200.png,0.0,0.0,0.4107142857142857,0.7213114754098362
1707152507919160500.png,1707152507928645900.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507930126000.png,1707152507928645900.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507941495900.png,1707152507928645900.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507941495900.png,1707152507948441000.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507952790800.png,1707152507948441000.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507964330300.png,1707152507948441000.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152507964330300.png,1707152507966031600.png,0.0,0.0,0.41666666666666663,0.7213114754098362
1707152507976828900.png,1707152507966031600.png,0.0,0.0,0.41666666666666663,0.7213114754098362
1707152507976828900.png,1707152507985484500.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152507986441300.png,1707152507985484500.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152507998648700.png,1707152507985484500.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152507998648700.png,1707152508006463300.png,0.0,0.0,0.41666666666666663,0.7213114754098362
1707152508009217300.png,1707152508006463300.png,0.0,0.0,0.41666666666666663,0.7213114754098362
1707152508020561700.png,1707152508006463300.png,0.0,0.0,0.41666666666666663,0.7213114754098362
1707152508020561700.png,1707152508024708400.png,0.0,0.0,0.41666666666666663,0.7049180327868854
1707152508031440700.png,1707152508024708400.png,0.0,0.0,0.41666666666666663,0.7049180327868854
1707152508031440700.png,1707152508041510600.png,0.0,0.0,0.41666666666666663,0.7049180327868854
1707152508042723500.png,1707152508041510600.png,0.0,0.0,0.41666666666666663,0.7049180327868854
1707152508053923200.png,1707152508041510600.png,0.0,0.0,0.41666666666666663,0.7049180327868854
1707152508053923200.png,1707152508058494600.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152508065203200.png,1707152508058494600.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152508076500900.png,1707152508058494600.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152508076500900.png,1707152508076763600.png,0.0,0.0,0.42261904761904756,0.737704918032787
1707152508087758400.png,1707152508076763600.png,0.0,0.0,0.42261904761904756,0.737704918032787
1707152508087758400.png,1707152508093438100.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152508098952100.png,1707152508093438100.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152508098952100.png,1707152508110255500.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152508111234000.png,1707152508110255500.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152508122687800.png,1707152508110255500.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152508122687800.png,1707152508126749000.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152508133486300.png,1707152508126749000.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152508133486300.png,1707152508143952300.png,0.0,0.0,0.41666666666666663,0.7213114754098362
1707152508144624800.png,1707152508143952300.png,0.0,0.0,0.41666666666666663,0.7213114754098362
1707152508156333700.png,1707152508143952300.png,0.0,0.0,0.41666666666666663,0.7213114754098362
1707152508156333700.png,1707152508161028600.png,0.0,0.0,0.41666666666666663,0.7213114754098362
1707152508166819900.png,1707152508161028600.png,0.0,0.0,0.41666666666666663,0.7213114754098362
1707152508166819900.png,1707152508177634600.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152508178233200.png,1707152508177634600.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152508190437100.png,1707152508177634600.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152508190437100.png,1707152508193929300.png,0.0,0.0,0.41666666666666663,0.7213114754098362
1707152508200511900.png,1707152508193929300.png,0.0,0.0,0.41666666666666663,0.7213114754098362
1707152508200511900.png,1707152508211489500.png,0.0,0.0,0.4285714285714285,0.737704918032787
1707152508213011400.png,1707152508211489500.png,0.0,0.0,0.4285714285714285,0.737704918032787
1707152508223212000.png,1707152508211489500.png,0.0,0.0,0.4285714285714285,0.737704918032787
1707152508223212000.png,1707152508228190800.png,0.0,0.0,0.42261904761904756,0.7213114754098362
1707152508234733200.png,1707152508228190800.png,0.0,0.0,0.42261904761904756,0.7213114754098362
1707152508234733200.png,1707152508245319800.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152508245626200.png,1707152508245319800.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152508258054200.png,1707152508245319800.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152508258054200.png,1707152508261679400.png,0.0,0.0,0.41666666666666663,0.7213114754098362
1707152508269241900.png,1707152508261679400.png,0.0,0.0,0.41666666666666663,0.7213114754098362
1707152508269241900.png,1707152508278738300.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152508280481100.png,1707152508278738300.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152508291401300.png,1707152508278738300.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152508291401300.png,1707152508294933500.png,0.0,0.0,0.42261904761904756,0.7213114754098362
1707152508302532700.png,1707152508294933500.png,0.0,0.0,0.42261904761904756,0.7213114754098362
1707152508302532700.png,1707152508310963600.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152508313500100.png,1707152508310963600.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152508324429600.png,1707152508310963600.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152508324429600.png,1707152508327161500.png,0.0,0.0,0.41666666666666663,0.7213114754098362
1707152508335993800.png,1707152508327161500.png,0.0,0.0,0.41666666666666663,0.7213114754098362
1707152508335993800.png,1707152508344238200.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152508347102000.png,1707152508344238200.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152508359553800.png,1707152508344238200.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152508359553800.png,1707152508360730300.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152508370835500.png,1707152508360730300.png,0.0,0.0,0.4107142857142857,0.737704918032787
1707152508370835500.png,1707152508377128900.png,0.0,0.0,0.4107142857142857,0.7540983606557377
1707152508382014000.png,1707152508377128900.png,0.0,0.0,0.4107142857142857,0.7540983606557377
1707152508382014000.png,1707152508393220100.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152508393355900.png,1707152508393220100.png,0.0,0.0,0.41666666666666663,0.737704918032787
1707152508404610000.png,1707152508393220100.png,0.0,0.0,0.41666666666666663,0.737704918032787
